id_achat,id_client,date_achat,montant,produit
1360,87,2025-11-09 07:35:09,425.51,Charger
1361,87,2026-01-08 23:59:48,345.24,Speaker
1362,87,2025-10-27 00:24:50,78.78,Tablet
1363,87,2025-06-01 23:19:48,97.78,Charger
1364,87,2025-12-26 07:15:00,333.11,Tablet
1365,87,2025-05-06 01:38:45,370.6,Webcam
1366,87,2025-02-05 07:20:50,470.2,Laptop
1367,87,2025-06-17 13:19:04,117.22,Webcam
1368,87,2025-12-11 19:58:48,123.56,Monitor
1369,87,2026-01-01 11:16:27,191.02,Laptop
1370,87,2025-04-29 14:27:10,337.61,Speaker
1371,87,2025-03-05 05:11:11,454.79,Keyboard
1372,87,2025-09-20 20:34:48,200.17,Webcam
1373,87,2025-07-20 13:47:55,441.96,Laptop
1374,87,2025-07-04 19:14:18,490.49,Keyboard
1375,88,2025-09-04 13:51:34,354.83,Speaker
1376,88,2025-03-26 19:35:16,320.45,Monitor
1377,88,2025-12-26 16:38:04,419.09,Monitor
1378,88,2025-10-23 00:54:47,293.53,Charger
1379,89,2025-10-15 22:07:24,194.56,Mouse
1380,89,2025-12-22 12:33:57,189.0,Phone
1381,89,2025-11-24 22:19:37,263.16,Mouse
1382,89,2025-07-28 15:28:03,486.61,Headphones
1383,89,2025-11-10 22:49:09,263.02,Keyboard
1384,89,2025-05-13 10:46:38,410.45,Keyboard
1385,90,2025-04-17 15:11:57,398.4,Charger
1386,90,2025-08-11 10:40:47,13.23,Tablet
1387,90,2025-03-01 09:57:40,225.55,Headphones
1388,90,2025-02-23 19:01:26,47.77,Monitor
1389,90,2025-10-31 13:57:18,113.64,Tablet
1390,90,2025-09-11 16:46:38,87.11,Charger
1391,90,2025-09-10 00:59:12,361.48,Phone
1392,90,2025-12-22 08:38:29,333.94,Mouse
1393,90,2025-06-10 04:40:09,407.47,Phone
1394,90,2025-04-24 02:28:26,245.94,Webcam
1395,90,2025-12-24 00:29:55,244.72,Charger
1396,90,2025-12-16 11:42:57,89.01,Mouse
1397,90,2025-10-05 14:52:48,21.0,Laptop
1398,90,2025-07-31 10:50:04,72.66,Charger
1399,90,2025-12-11 08:09:30,88.95,Speaker
1400,90,2025-10-19 20:50:28,29.2,Charger
1401,91,2025-07-07 08:26:41,37.4,Monitor
1402,91,2025-07-03 03:45:06,462.0,Speaker
1403,91,2025-02-11 09:30:14,479.54,Charger
1404,91,2025-09-25 04:36:48,484.93,Laptop
1405,91,2025-03-02 05:54:24,440.47,Monitor
1406,92,2025-12-22 09:24:26,116.13,Charger
1407,92,2025-11-15 09:52:37,496.46,Webcam
1408,92,2025-05-09 05:09:02,93.58,Mouse
1409,93,2025-12-13 12:30:07,79.93,Charger
1410,93,2025-10-28 14:07:16,412.02,Tablet
1411,93,2025-10-31 20:19:27,315.37,Speaker
1412,93,2025-05-07 12:43:05,139.62,Keyboard
1413,93,2026-01-06 18:10:17,461.95,Charger
1414,93,2025-04-28 03:12:21,299.39,Headphones
1415,93,2025-09-26 01:10:13,195.32,Tablet
1416,93,2025-08-05 14:43:21,63.2,Headphones
1417,93,2025-05-28 02:22:43,266.13,Speaker
1418,93,2025-07-02 08:50:32,345.34,Tablet
1419,93,2025-10-06 10:09:15,306.7,Tablet
1420,93,2025-12-11 04:18:36,243.18,Charger
1421,93,2025-04-27 23:16:30,303.91,Speaker
1422,93,2025-06-07 21:47:18,256.63,Phone
1423,93,2025-02-21 15:57:01,55.66,Tablet
1424,93,2025-01-25 09:56:39,451.97,Speaker
1425,93,2025-02-28 16:04:23,415.49,Mouse
1426,93,2025-10-24 07:59:49,265.8,Keyboard
1427,93,2025-11-29 09:50:57,438.66,Speaker
1428,93,2025-07-27 23:06:23,220.19,Webcam
1429,94,2025-04-24 16:00:15,386.65,Keyboard
1430,94,2025-09-04 21:22:04,298.63,Charger
1431,94,2025-07-31 14:58:32,57.88,Tablet
1432,94,2025-04-16 08:57:04,134.71,Headphones
1433,94,2025-09-06 22:46:13,455.94,Phone
1434,94,2025-07-07 20:27:57,148.8,Speaker
1435,94,2025-10-05 21:34:16,210.24,Headphones
1436,94,2025-05-03 14:28:21,12.68,Laptop
1437,94,2025-03-01 18:29:32,293.21,Phone
1438,94,2025-11-19 16:11:02,264.68,Mouse
1439,94,2025-12-07 06:46:23,330.73,Keyboard
1440,94,2025-10-22 13:26:02,210.33,Phone
1441,94,2025-07-28 20:40:02,85.84,Charger
1442,94,2025-08-26 03:17:39,134.28,Speaker
1443,94,2025-09-12 23:45:52,217.55,Keyboard
1444,94,2025-12-11 14:42:35,309.82,Mouse
1445,94,2025-08-28 01:25:31,379.94,Mouse
1446,94,2025-06-15 08:22:56,280.53,Speaker
1447,94,2025-09-12 23:38:43,246.41,Keyboard
1448,94,2025-08-09 22:35:06,283.96,Webcam
1449,94,2025-12-24 10:07:09,134.35,Monitor
1450,94,2026-01-14 17:21:17,293.05,Mouse
1451,94,2025-10-06 15:32:48,370.53,Phone
1452,94,2025-06-17 23:26:08,376.43,Webcam
1453,94,2025-02-05 17:52:33,393.72,Tablet
1454,94,2025-09-11 01:21:48,59.14,Speaker
1455,95,2025-03-03 06:12:40,395.18,Speaker
1456,95,2025-09-06 15:51:36,310.87,Laptop
1457,95,2025-12-11 22:06:25,88.76,Laptop
1458,95,2025-11-24 14:21:07,404.14,Tablet
1459,95,2025-09-26 23:39:18,241.12,Charger
1460,95,2025-02-27 16:15:57,223.33,Phone
1461,95,2025-08-31 22:40:58,138.92,Keyboard
1462,95,2025-02-26 06:07:21,49.22,Laptop
1463,95,2025-03-07 00:23:42,365.0,Mouse
1464,95,2025-11-13 02:44:46,310.84,Speaker
1465,95,2025-04-23 01:30:38,150.37,Charger
1466,95,2025-06-09 11:26:22,38.16,Tablet
1467,95,2025-09-02 16:35:37,323.74,Webcam
1468,96,2025-10-08 14:38:17,108.84,Speaker
1469,97,2025-10-22 20:40:07,105.43,Charger
1470,97,2026-01-06 09:23:37,260.17,Headphones
1471,97,2025-09-11 21:20:30,311.44,Laptop
1472,97,2025-07-03 05:11:54,186.27,Laptop
1473,97,2025-12-03 00:27:27,488.07,Phone
1474,97,2025-06-22 07:26:04,498.44,Mouse
1475,97,2025-10-26 08:24:10,183.03,Mouse
1476,97,2025-11-05 10:56:02,208.67,Headphones
1477,97,2025-02-04 21:01:55,263.69,Phone
1478,97,2025-06-04 06:34:34,460.4,Speaker
1479,98,2025-09-28 16:45:57,365.81,Speaker
1480,98,2025-11-22 11:25:38,458.35,Keyboard
1481,98,2025-07-10 08:50:44,180.26,Monitor
1482,98,2025-12-17 08:51:06,120.88,Headphones
1483,98,2025-07-18 07:53:59,232.83,Mouse
1484,98,2025-08-31 01:25:34,291.7,Monitor
1485,98,2025-12-21 17:02:25,95.77,Speaker
1486,98,2025-08-11 09:59:26,62.17,Phone
1487,98,2025-02-03 20:54:13,256.55,Keyboard
1488,98,2025-06-24 05:32:59,474.04,Speaker
1489,99,2025-12-02 04:40:15,439.3,Charger
1490,99,2025-11-29 02:39:50,132.57,Webcam
1491,99,2025-09-21 07:57:05,483.37,Charger
1492,99,2025-11-05 11:38:51,246.98,Headphones
1493,99,2025-11-18 09:30:29,381.16,Webcam
1494,99,2025-07-07 02:06:25,343.98,Charger
1495,99,2025-10-07 05:37:59,432.39,Webcam
1496,99,2026-01-08 01:23:43,66.97,Phone
1497,99,2025-01-30 08:27:05,197.51,Headphones
1498,100,2025-04-14 07:05:54,353.58,Keyboard
1499,100,2025-08-28 13:38:05,212.09,Keyboard
1500,100,2025-03-31 14:03:41,263.09,Laptop
1501,100,2025-01-29 18:30:23,353.4,Monitor
1502,100,2025-09-22 06:20:54,131.65,Phone
1503,100,2025-05-28 03:36:52,205.48,Keyboard
1504,100,2025-02-27 18:23:09,47.25,Tablet
1505,100,2025-05-13 21:40:54,243.51,Keyboard
1506,100,2026-01-12 22:43:39,117.1,Charger
1507,100,2025-06-29 10:55:25,141.85,Headphones
1508,100,2025-11-27 19:40:10,254.51,Headphones
1509,100,2025-01-31 09:56:03,125.08,Headphones
1510,100,2025-10-30 12:46:16,437.64,Headphones
1511,100,2025-07-16 17:30:02,122.31,Headphones
1512,100,2025-12-16 06:43:34,419.8,Keyboard
1513,100,2026-01-01 09:40:12,86.44,Phone
1514,100,2025-04-28 20:23:16,68.74,Phone
1515,100,2025-06-08 15:45:18,341.15,Webcam
1516,100,2025-12-04 05:12:38,310.78,Speaker
1517,100,2025-10-12 15:35:40,479.42,Webcam
1518,100,2025-06-03 00:14:24,191.89,Keyboard
1519,100,2025-06-06 05:52:09,251.25,Charger
1520,101,2025-04-26 23:31:34,144.62,Tablet
1521,101,2025-05-07 19:51:56,492.35,Speaker
1522,101,2025-07-12 14:33:02,147.33,Headphones
1523,101,2025-11-20 18:10:08,377.58,Tablet
1524,101,2025-02-07 22:59:03,36.53,Mouse
1525,101,2025-05-26 10:08:20,244.38,Speaker
1526,101,2025-07-17 08:14:25,25.96,Keyboard
1527,101,2025-10-18 21:35:22,202.92,Tablet
1528,101,2025-09-23 22:17:50,234.03,Phone
1529,101,2025-05-02 14:25:14,352.14,Webcam
1530,101,2025-11-14 21:26:21,164.67,Laptop
1531,101,2025-11-24 14:44:04,15.79,Headphones
1532,101,2025-03-23 18:17:28,195.92,Phone
1533,101,2025-04-11 17:02:12,169.46,Charger
1534,101,2025-08-25 06:51:15,432.3,Tablet
1535,101,2025-11-15 17:55:25,278.8,Headphones
1536,101,2025-12-21 17:42:29,142.01,Charger
1537,101,2025-08-20 22:27:43,178.12,Tablet
1538,101,2025-09-29 03:56:10,254.4,Headphones
1539,101,2025-05-25 09:36:50,215.36,Keyboard
1540,101,2025-11-04 01:19:58,188.89,Mouse
1541,101,2025-06-25 06:02:44,147.02,Tablet
1542,101,2025-11-08 22:54:27,289.99,Charger
1543,101,2025-06-04 18:05:03,346.15,Phone
1544,101,2025-11-19 16:36:56,363.2,Headphones
1545,101,2025-12-03 02:11:25,282.12,Mouse
1546,101,2025-03-28 05:09:39,106.07,Tablet
1547,101,2025-12-14 10:49:25,241.76,Laptop
1548,102,2025-08-02 12:16:37,216.55,Tablet
1549,102,2025-12-19 01:59:13,497.83,Speaker
1550,102,2025-02-23 21:47:15,271.65,Keyboard
1551,102,2025-05-30 00:21:47,394.81,Monitor
1552,102,2025-06-06 00:31:17,132.98,Charger
1553,102,2025-09-16 18:45:14,33.38,Phone
1554,103,2025-08-17 10:10:32,90.04,Headphones
1555,103,2025-11-03 17:27:10,408.77,Webcam
1556,103,2025-11-29 02:03:32,421.1,Phone
1557,103,2025-12-11 03:44:43,230.43,Keyboard
1558,103,2025-04-18 18:34:44,137.29,Keyboard
1559,103,2025-05-23 07:46:34,284.57,Monitor
1560,103,2025-12-08 05:21:02,178.63,Mouse
1561,103,2025-05-19 04:03:16,69.41,Charger
1562,103,2025-02-28 17:37:53,107.49,Charger
1563,103,2026-01-10 10:09:30,328.43,Speaker
1564,103,2025-10-27 18:26:20,95.52,Monitor
1565,103,2025-02-24 12:21:21,184.0,Speaker
1566,103,2025-09-25 17:35:10,248.87,Webcam
1567,103,2025-06-27 02:16:00,445.92,Mouse
1568,103,2025-05-21 22:07:49,310.7,Webcam
1569,103,2025-09-18 21:03:27,319.54,Tablet
1570,103,2025-08-01 11:38:09,435.45,Keyboard
1571,103,2025-09-25 17:48:11,216.69,Charger
1572,103,2025-04-02 16:54:02,290.1,Phone
1573,103,2025-11-10 05:09:22,48.76,Keyboard
1574,103,2025-06-18 00:27:10,121.83,Keyboard
1575,103,2025-04-08 21:37:49,329.98,Monitor
1576,103,2025-05-03 04:27:51,306.64,Mouse
1577,104,2025-12-18 19:44:19,444.97,Keyboard
1578,104,2025-10-22 02:52:24,376.47,Speaker
1579,104,2025-07-27 22:05:55,483.11,Mouse
1580,104,2025-06-05 13:14:10,91.99,Laptop
1581,104,2025-05-31 06:32:36,71.27,Headphones
1582,104,2025-11-29 08:58:23,334.39,Phone
1583,104,2025-07-09 09:46:04,113.18,Mouse
1584,104,2026-01-03 06:44:27,60.47,Phone
1585,104,2025-06-09 18:32:43,469.03,Webcam
1586,105,2025-11-09 12:26:18,36.37,Mouse
1587,105,2025-03-23 05:28:39,266.75,Phone
1588,105,2025-03-26 20:24:02,60.92,Charger
1589,105,2025-05-25 17:48:12,86.08,Mouse
1590,105,2025-01-26 13:55:03,161.59,Headphones
1591,105,2025-03-04 16:32:19,371.42,Webcam
1592,105,2025-04-04 02:25:58,316.98,Tablet
1593,105,2025-09-03 08:40:11,268.1,Tablet
1594,105,2025-05-20 23:47:27,24.0,Keyboard
1595,105,2026-01-08 08:22:36,431.58,Keyboard
1596,105,2025-08-04 22:50:15,433.48,Webcam
1597,105,2025-10-19 08:03:53,487.74,Speaker
1598,105,2025-09-26 20:12:22,468.08,Speaker
1599,105,2025-08-26 01:33:56,227.97,Speaker
1600,105,2025-05-15 10:16:57,96.75,Charger
1601,105,2025-11-10 07:04:37,233.71,Charger
1602,105,2025-08-25 20:18:30,223.14,Speaker
1603,105,2025-08-17 10:21:30,161.73,Keyboard
1604,106,2025-03-30 11:41:16,274.44,Phone
1605,106,2025-06-23 22:49:29,226.51,Keyboard
1606,106,2025-09-17 14:01:53,211.98,Tablet
1607,106,2025-10-17 13:15:44,158.75,Laptop
1608,106,2025-02-18 21:13:58,266.42,Tablet
1609,106,2025-04-07 12:43:59,178.5,Webcam
1610,106,2025-02-25 15:40:36,272.2,Webcam
1611,106,2025-02-24 13:22:43,474.01,Webcam
1612,106,2025-10-23 18:40:04,156.81,Mouse
1613,106,2025-09-09 14:56:33,401.0,Charger
1614,106,2026-01-10 15:03:39,123.3,Laptop
1615,106,2025-12-26 23:04:21,278.62,Headphones
1616,106,2025-10-04 22:50:40,211.75,Speaker
1617,106,2025-06-26 12:57:18,224.18,Headphones
1618,106,2025-12-17 08:37:33,90.0,Mouse
1619,106,2025-05-02 16:15:03,415.93,Headphones
1620,107,2025-03-18 00:05:47,48.81,Headphones
1621,107,2025-10-25 10:01:29,263.14,Charger
1622,107,2025-06-01 12:01:19,405.71,Monitor
1623,107,2025-08-15 07:46:43,149.49,Speaker
1624,107,2025-06-06 19:06:57,406.32,Mouse
1625,107,2025-06-23 11:30:18,102.12,Phone
1626,107,2025-03-13 01:24:53,99.38,Monitor
1627,107,2026-01-13 04:12:50,64.07,Webcam
1628,107,2025-06-19 00:09:45,312.69,Monitor
1629,108,2025-03-01 15:19:43,315.15,Headphones
1630,108,2025-12-14 13:31:24,167.12,Tablet
1631,108,2025-11-02 08:06:47,34.32,Speaker
1632,108,2025-12-02 17:50:08,20.84,Phone
1633,108,2025-12-26 18:42:17,148.24,Tablet
1634,108,2025-12-31 01:06:28,360.45,Laptop
1635,108,2025-11-26 11:54:16,124.08,Tablet
1636,108,2025-05-14 12:55:29,17.22,Headphones
1637,108,2025-09-15 14:57:11,177.54,Monitor
1638,108,2025-08-29 19:14:40,395.01,Webcam
1639,108,2025-02-21 07:43:54,499.0,Webcam
1640,108,2025-05-26 03:50:13,351.5,Laptop
1641,108,2025-04-17 16:59:01,171.82,Tablet
1642,108,2025-07-11 06:11:56,37.46,Mouse
1643,108,2025-12-07 05:35:29,44.98,Webcam
1644,108,2025-02-05 05:29:40,98.99,Monitor
1645,108,2025-04-25 21:27:06,410.45,Laptop
1646,108,2025-08-21 05:04:30,69.76,Headphones
1647,108,2025-03-21 14:16:44,198.55,Webcam
1648,108,2025-10-06 15:12:49,131.11,Laptop
1649,108,2025-05-06 17:21:21,107.6,Phone
1650,108,2025-01-30 15:08:58,265.36,Headphones
1651,108,2025-07-31 10:28:20,241.68,Monitor
1652,109,2025-04-17 13:39:47,168.3,Laptop
1653,109,2025-12-09 23:53:53,374.92,Speaker
1654,109,2025-10-17 08:04:15,265.25,Monitor
1655,109,2025-04-15 10:27:38,245.8,Monitor
1656,109,2025-04-25 16:18:29,107.37,Laptop
1657,109,2025-12-26 06:19:20,433.19,Headphones
1658,109,2025-04-18 02:22:37,486.9,Headphones
1659,109,2025-07-10 09:52:43,320.13,Keyboard
1660,109,2025-09-29 00:17:01,17.38,Monitor
1661,109,2025-12-01 13:25:42,296.5,Mouse
1662,109,2025-04-14 06:25:57,396.68,Laptop
1663,109,2025-03-17 20:28:23,484.73,Charger
1664,109,2025-01-25 05:12:41,393.9,Webcam
1665,109,2025-05-15 15:46:36,347.32,Tablet
1666,109,2025-04-25 00:43:41,191.99,Phone
1667,109,2025-01-28 11:05:29,131.87,Webcam
1668,109,2025-12-19 10:14:08,54.79,Charger
1669,109,2025-09-15 03:46:22,175.83,Laptop
1670,109,2025-07-27 01:53:51,39.29,Tablet
1671,109,2025-12-11 19:32:40,353.65,Phone
1672,109,2025-07-09 20:46:25,71.66,Headphones
1673,109,2025-06-30 09:07:30,165.2,Speaker
1674,109,2025-08-24 10:45:51,396.4,Keyboard
1675,109,2025-08-22 11:15:51,404.71,Webcam
1676,109,2025-08-29 00:24:24,369.26,Laptop
1677,109,2025-04-05 01:15:45,347.73,Keyboard
1678,109,2025-06-29 12:35:54,364.96,Monitor
1679,109,2025-04-02 15:39:02,450.34,Webcam
1680,109,2025-12-15 16:30:34,356.25,Speaker
1681,109,2025-08-09 18:53:59,154.41,Webcam
1682,110,2025-09-02 23:48:13,287.68,Speaker
1683,110,2025-06-24 14:09:46,180.36,Webcam
1684,110,2025-09-20 23:54:19,144.91,Charger
1685,110,2025-08-31 21:06:39,458.09,Speaker
1686,110,2025-12-31 11:51:18,88.57,Speaker
1687,110,2026-01-05 19:54:27,85.96,Monitor
1688,110,2025-06-19 17:31:58,411.52,Speaker
1689,111,2025-11-06 10:04:38,232.5,Speaker
1690,111,2025-05-01 22:44:55,195.73,Tablet
1691,111,2025-10-21 20:48:49,442.64,Charger
1692,111,2025-11-25 20:09:12,429.85,Charger
1693,111,2025-06-10 17:54:01,127.01,Phone
1694,111,2025-11-28 09:56:16,332.56,Speaker
1695,111,2025-11-27 18:05:08,411.33,Headphones
1696,111,2025-05-02 17:59:47,266.79,Webcam
1697,111,2025-07-06 21:36:30,385.21,Tablet
1698,111,2025-06-13 04:14:38,310.39,Keyboard
1699,111,2025-06-10 22:59:08,210.8,Keyboard
1700,111,2026-01-04 22:33:53,64.13,Speaker
1701,112,2026-01-14 19:48:13,42.67,Tablet
1702,112,2026-01-19 06:12:42,97.53,Laptop
1703,112,2025-04-21 13:04:51,109.02,Webcam
1704,112,2025-05-24 17:31:20,103.89,Laptop
1705,112,2025-08-18 06:04:09,289.8,Mouse
1706,112,2025-06-08 01:38:12,332.38,Speaker
1707,112,2025-02-19 07:31:59,315.75,Charger
1708,112,2025-10-16 14:32:51,135.41,Keyboard
1709,112,2025-03-13 15:01:40,118.15,Phone
1710,112,2025-05-25 07:34:35,16.41,Headphones
1711,112,2025-12-20 08:43:46,331.32,Phone
1712,112,2025-12-07 17:50:14,239.35,Laptop
1713,112,2025-10-20 04:37:52,186.85,Mouse
1714,112,2025-04-26 06:41:44,412.79,Laptop
1715,112,2025-11-25 08:35:36,413.59,Monitor
1716,112,2025-08-17 10:33:17,269.22,Phone
1717,112,2025-09-02 05:44:53,418.88,Phone
1718,112,2025-03-11 09:38:16,472.86,Speaker
1719,112,2025-02-26 22:02:27,57.59,Headphones
1720,112,2026-01-11 16:59:32,270.51,Headphones
1721,112,2025-11-20 22:54:40,104.63,Headphones
1722,112,2025-08-05 11:16:36,289.31,Tablet
1723,113,2025-10-22 11:48:04,377.11,Mouse
1724,113,2025-07-24 03:39:39,375.59,Charger
1725,113,2025-08-16 07:22:48,185.4,Webcam
1726,113,2025-05-22 03:21:14,354.25,Mouse
1727,113,2025-03-02 02:20:31,442.58,Tablet
1728,113,2025-11-29 21:36:45,398.31,Speaker
1729,113,2025-12-07 07:04:48,206.76,Keyboard
1730,113,2025-09-12 00:00:21,332.19,Speaker
1731,113,2025-04-18 20:56:30,499.23,Webcam
1732,113,2025-10-27 01:20:27,467.42,Keyboard
1733,113,2025-06-04 16:15:15,279.54,Keyboard
1734,113,2025-10-26 01:39:01,423.98,Mouse
1735,113,2025-10-20 01:55:30,384.45,Mouse
1736,113,2025-09-27 20:58:57,414.82,Keyboard
1737,113,2025-08-23 13:47:49,308.12,Charger
1738,113,2025-12-05 06:27:41,277.36,Mouse
1739,113,2025-04-17 08:57:29,385.2,Monitor
1740,113,2025-07-20 02:14:53,186.4,Webcam
1741,114,2025-05-04 21:58:10,480.31,Laptop
1742,114,2025-08-31 09:56:50,365.89,Monitor
1743,114,2025-12-11 07:15:58,301.92,Speaker
1744,114,2025-02-10 01:20:15,76.19,Monitor
1745,114,2025-07-18 03:12:04,13.22,Headphones
1746,114,2025-09-17 17:09:12,115.26,Keyboard
1747,114,2025-07-09 10:43:02,20.63,Monitor
1748,114,2025-08-01 11:04:44,460.36,Speaker
1749,114,2025-09-06 22:34:11,282.6,Charger
1750,114,2025-07-08 18:59:45,85.81,Laptop
1751,114,2025-02-14 12:07:05,235.58,Tablet
1752,114,2025-03-27 22:28:47,77.82,Keyboard
1753,114,2025-01-28 23:35:33,445.92,Headphones
1754,114,2025-08-25 20:39:28,124.17,Monitor
1755,114,2025-07-13 13:29:29,55.03,Mouse
1756,115,2025-08-25 11:41:05,459.76,Phone
1757,115,2025-09-29 22:29:25,364.55,Webcam
1758,115,2025-02-11 17:49:46,94.72,Charger
1759,115,2026-01-03 07:18:48,411.56,Phone
1760,115,2025-06-04 09:21:35,301.66,Monitor
1761,115,2025-07-24 11:56:40,28.31,Charger
1762,115,2025-12-23 07:52:09,196.96,Laptop
1763,115,2025-10-21 16:44:28,461.72,Keyboard
1764,115,2025-03-18 19:48:24,180.49,Mouse
1765,115,2025-02-14 03:54:26,214.1,Phone
1766,115,2025-10-12 06:13:48,436.2,Headphones
1767,115,2025-06-07 00:49:33,376.36,Charger
1768,115,2025-02-14 19:09:18,465.04,Mouse
1769,115,2025-10-26 13:48:25,36.52,Speaker
1770,115,2025-05-07 14:48:46,30.18,Speaker
1771,115,2025-08-29 15:57:10,286.81,Keyboard
1772,115,2025-04-28 06:23:12,256.18,Headphones
1773,115,2026-01-03 13:43:10,85.07,Mouse
1774,115,2025-10-30 00:41:01,485.81,Charger
1775,116,2025-01-31 02:30:00,257.32,Headphones
1776,116,2025-10-24 12:48:42,221.65,Mouse
1777,116,2025-09-09 12:47:27,82.53,Keyboard
1778,116,2025-07-30 00:08:35,50.45,Charger
1779,116,2025-07-06 17:05:27,375.2,Speaker
1780,116,2025-10-20 21:14:59,205.6,Phone
1781,116,2025-11-13 05:51:50,205.28,Mouse
1782,116,2025-03-13 04:26:22,389.17,Tablet
1783,116,2025-06-23 06:44:41,383.4,Webcam
1784,116,2025-04-13 23:18:43,284.06,Webcam
1785,116,2025-10-04 09:53:41,203.71,Charger
1786,116,2025-07-14 23:27:03,106.09,Charger
1787,116,2025-05-20 17:14:42,498.57,Speaker
1788,116,2025-08-17 11:40:32,130.66,Phone
1789,116,2025-10-18 03:53:41,140.47,Mouse
1790,116,2025-10-09 09:49:19,168.47,Charger
1791,116,2025-05-18 17:06:40,53.9,Mouse
1792,116,2025-05-28 18:15:26,217.53,Keyboard
1793,116,2025-04-20 17:07:15,103.34,Keyboard
1794,117,2025-08-29 16:55:11,331.15,Monitor
1795,117,2025-11-26 11:14:37,92.94,Keyboard
1796,117,2025-12-26 14:05:03,311.95,Webcam
1797,117,2025-08-05 15:56:50,315.36,Webcam
1798,117,2025-06-27 12:18:09,31.99,Headphones
1799,117,2025-03-17 09:48:49,107.85,Keyboard
1800,117,2025-11-13 23:54:00,86.44,Phone
1801,117,2025-08-17 23:01:05,65.06,Laptop
1802,117,2025-10-11 23:50:34,129.09,Charger
1803,117,2025-09-05 07:30:43,464.1,Monitor
1804,117,2025-05-22 12:25:50,16.73,Phone
1805,117,2025-12-21 10:43:42,159.51,Webcam
1806,117,2025-01-23 00:36:53,21.15,Headphones
1807,117,2025-09-14 03:17:46,372.61,Headphones
1808,117,2025-02-09 23:11:20,109.86,Speaker
1809,117,2025-10-23 22:50:42,377.67,Speaker
1810,117,2025-11-09 09:35:59,246.68,Tablet
1811,117,2025-06-08 13:31:25,350.58,Laptop
1812,117,2025-09-05 12:52:24,194.54,Speaker
1813,117,2025-03-07 20:59:38,31.31,Tablet
1814,118,2025-11-17 05:27:15,149.17,Charger
1815,118,2025-02-16 23:21:25,142.93,Webcam
1816,119,2025-09-15 18:57:54,473.14,Phone
1817,119,2025-02-14 02:31:37,200.44,Monitor
1818,119,2025-08-14 03:17:48,334.86,Keyboard
1819,119,2025-06-30 01:32:03,433.5,Laptop
1820,119,2025-10-31 01:06:08,153.32,Mouse
1821,119,2025-03-24 00:01:27,123.27,Mouse
1822,119,2025-10-31 21:23:02,259.18,Phone
1823,119,2025-04-05 23:26:39,452.9,Webcam
1824,119,2025-04-27 00:26:37,434.72,Speaker
1825,119,2025-09-11 00:05:16,53.13,Headphones
1826,119,2025-11-16 21:11:22,255.32,Webcam
1827,119,2025-11-11 02:11:18,284.74,Laptop
1828,119,2025-03-31 01:02:30,29.48,Speaker
1829,119,2025-12-10 23:07:12,159.41,Webcam
1830,119,2025-03-31 18:43:32,202.77,Tablet
1831,119,2025-01-31 20:18:29,19.0,Keyboard
1832,119,2025-09-29 14:22:34,184.14,Monitor
1833,119,2026-01-16 02:45:05,125.74,Speaker
1834,119,2025-07-31 14:57:57,145.18,Laptop
1835,119,2025-10-30 09:08:02,316.64,Mouse
1836,119,2025-03-07 19:17:08,446.3,Laptop
1837,120,2025-05-29 05:58:19,475.07,Headphones
1838,120,2025-02-23 23:59:23,84.34,Mouse
1839,120,2025-02-25 23:06:44,331.9,Phone
1840,120,2025-06-26 02:52:19,367.65,Speaker
1841,120,2025-08-31 07:33:31,480.7,Charger
1842,120,2025-10-19 14:35:32,437.62,Headphones
1843,120,2025-10-13 13:25:03,214.49,Charger
1844,120,2025-06-19 20:46:13,84.85,Monitor
1845,120,2025-11-28 23:48:21,455.77,Keyboard
1846,120,2025-06-27 16:19:51,230.09,Tablet
1847,120,2025-06-17 11:21:04,111.31,Tablet
1848,120,2025-10-17 20:31:22,294.71,Headphones
1849,120,2025-07-23 15:15:47,432.67,Monitor
1850,120,2025-03-15 04:27:58,347.38,Speaker
1851,120,2025-12-15 10:33:05,455.69,Mouse
1852,120,2025-06-02 17:12:31,497.89,Tablet
1853,120,2025-04-01 11:03:03,331.55,Charger
1854,120,2025-02-26 14:58:29,459.38,Keyboard
1855,121,2025-05-21 06:00:55,283.1,Phone
1856,121,2025-06-07 07:46:00,100.23,Tablet
1857,121,2025-03-30 07:03:14,366.27,Keyboard
1858,122,2025-10-22 01:37:57,486.72,Mouse
1859,122,2025-07-06 12:43:06,158.64,Monitor
1860,122,2025-12-27 18:56:22,84.46,Headphones
1861,122,2025-04-28 06:24:22,62.32,Tablet
1862,122,2025-08-02 10:50:10,22.84,Charger
1863,122,2025-02-24 15:10:15,312.3,Charger
1864,122,2025-04-02 01:44:51,287.85,Headphones
1865,122,2025-05-01 13:33:07,302.22,Headphones
1866,122,2025-06-25 07:02:31,346.82,Keyboard
1867,122,2025-04-08 07:15:34,48.94,Webcam
1868,122,2025-04-18 09:54:14,75.7,Charger
1869,122,2025-06-05 18:53:30,239.69,Keyboard
1870,122,2025-09-28 18:02:27,100.15,Mouse
1871,122,2025-09-23 05:31:12,250.81,Tablet
1872,122,2025-02-21 01:44:12,90.26,Headphones
1873,122,2025-06-01 07:53:08,25.79,Laptop
1874,122,2025-07-14 19:52:10,463.46,Mouse
1875,122,2025-11-08 08:53:29,119.05,Headphones
1876,122,2025-02-25 21:52:03,381.31,Phone
1877,122,2025-08-11 20:15:39,96.77,Webcam
1878,122,2025-04-30 12:02:04,434.89,Webcam
